class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
poisonous;16.58;flat;shiny;orange;no;free;unknown;white;18.74;18.32;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;13.06;convex;grooves;red;no;free;unknown;white;18.18;19.12;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.48;convex;grooves;orange;no;free;unknown;white;16.79;16.48;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;16.1;flat;grooves;orange;no;free;unknown;white;17.66;17.28;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;15.57;convex;grooves;red;no;free;unknown;white;18.51;18.18;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;15.02;convex;grooves;orange;no;free;unknown;white;16.27;16.81;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.13;convex;shiny;red;no;free;unknown;white;17.28;16.55;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;16.03;flat;grooves;orange;no;free;unknown;white;18.22;18.37;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;13.82;convex;shiny;orange;no;free;unknown;white;15.69;15.73;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.89;convex;grooves;orange;no;free;unknown;white;17.82;18.03;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;15.0;flat;grooves;orange;no;free;unknown;white;18.14;18.2;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;17.22;flat;shiny;red;no;free;unknown;white;18.26;18.23;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.76;convex;shiny;orange;no;free;unknown;white;16.78;16.07;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.97;convex;grooves;orange;no;free;unknown;white;17.37;16.59;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;17.87;flat;shiny;red;no;free;unknown;white;19.03;18.39;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;12.96;flat;shiny;red;no;free;unknown;white;16.0;16.6;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.59;convex;shiny;orange;no;free;unknown;white;18.76;18.58;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;14.37;convex;grooves;red;no;free;unknown;white;18.04;17.27;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;14.8;convex;grooves;red;no;free;unknown;white;18.13;17.66;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;13.42;flat;grooves;orange;no;free;unknown;white;17.86;17.84;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;13.44;flat;grooves;red;no;free;unknown;white;16.74;16.54;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.64;convex;grooves;orange;no;free;unknown;white;18.05;17.33;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;15.16;convex;grooves;orange;no;free;unknown;white;17.94;17.35;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.24;flat;shiny;orange;no;free;unknown;white;16.7;17.07;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;13.27;convex;grooves;red;no;free;unknown;white;17.5;17.83;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;14.33;convex;grooves;orange;no;free;unknown;white;17.27;17.45;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;18.59;convex;grooves;orange;no;free;unknown;white;18.3;18.82;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;16.92;convex;grooves;red;no;free;unknown;white;18.35;18.14;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.63;flat;shiny;orange;no;free;unknown;white;16.62;15.93;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;14.71;flat;grooves;red;no;free;unknown;white;18.65;17.98;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;14.84;convex;grooves;red;no;free;unknown;white;18.23;18.18;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;14.1;flat;grooves;orange;no;free;unknown;white;16.49;17.92;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;11.69;flat;grooves;red;no;free;unknown;white;17.18;17.11;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;13.63;flat;grooves;red;no;free;unknown;white;17.04;16.96;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.29;flat;grooves;red;no;free;unknown;white;17.75;16.37;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;15.57;convex;grooves;red;no;free;unknown;white;18.24;18.41;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;17.58;convex;shiny;orange;no;free;unknown;white;16.86;17.49;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;15.4;flat;grooves;red;no;free;unknown;white;16.93;17.25;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;13.64;flat;shiny;red;no;free;unknown;white;16.64;17.59;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;17.25;convex;shiny;red;no;free;unknown;white;17.8;17.3;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;17.84;flat;shiny;orange;no;free;unknown;white;18.83;18.54;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;15.48;convex;shiny;red;no;free;unknown;white;17.41;17.4;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;14.57;flat;grooves;orange;no;free;unknown;white;18.08;18.49;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;14.45;convex;grooves;red;no;free;unknown;white;17.63;17.66;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.79;flat;shiny;red;no;free;unknown;white;18.85;18.13;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;17.38;convex;grooves;orange;no;free;unknown;white;19.27;18.81;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.91;flat;grooves;orange;no;free;unknown;white;18.38;16.07;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.98;flat;grooves;orange;no;free;unknown;white;17.16;16.65;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;13.73;flat;shiny;orange;no;free;unknown;white;16.38;16.97;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;14.99;flat;shiny;orange;no;free;unknown;white;17.19;16.21;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.01;convex;grooves;orange;no;free;unknown;white;18.01;17.33;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.84;convex;shiny;orange;no;free;unknown;white;18.54;18.47;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;16.62;convex;grooves;orange;no;free;unknown;white;18.54;18.01;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;11.29;flat;grooves;orange;no;free;unknown;white;16.6;16.69;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;13.95;flat;shiny;orange;no;free;unknown;white;17.08;15.9;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;14.27;convex;shiny;red;no;free;unknown;white;17.35;16.87;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;17.38;flat;shiny;orange;no;free;unknown;white;17.53;18.3;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;13.05;convex;grooves;orange;no;free;unknown;white;17.87;17.76;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.45;flat;shiny;red;no;free;unknown;white;17.43;17.44;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.88;flat;shiny;orange;no;free;unknown;white;17.73;19.16;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.28;flat;grooves;orange;no;free;unknown;white;17.97;17.87;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;14.68;convex;shiny;orange;no;free;unknown;white;16.19;16.4;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.39;flat;grooves;red;no;free;unknown;white;16.99;16.08;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;16.16;flat;grooves;orange;no;free;unknown;white;17.93;17.41;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.47;flat;shiny;red;no;free;unknown;white;17.56;18.38;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;14.05;convex;grooves;orange;no;free;unknown;white;16.85;17.07;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;15.02;flat;shiny;orange;no;free;unknown;white;16.62;16.6;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;17.17;convex;grooves;orange;no;free;unknown;white;18.52;18.04;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.01;flat;shiny;orange;no;free;unknown;white;17.62;17.39;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;16.22;convex;grooves;orange;no;free;unknown;white;18.56;18.15;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;14.94;flat;shiny;red;no;free;unknown;white;16.6;16.85;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;13.22;flat;grooves;orange;no;free;unknown;white;17.72;16.43;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;13.66;convex;shiny;orange;no;free;unknown;white;16.81;16.98;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;18.31;flat;shiny;orange;no;free;unknown;white;19.29;18.94;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;11.68;flat;grooves;orange;no;free;unknown;white;17.31;16.62;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;13.45;flat;grooves;orange;no;free;unknown;white;15.84;16.16;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;14.42;convex;shiny;red;no;free;unknown;white;17.03;16.57;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;15.6;flat;grooves;red;no;free;unknown;white;18.06;18.83;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;10.58;convex;shiny;orange;no;free;unknown;white;16.33;15.53;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;17.58;convex;shiny;red;no;free;unknown;white;19.35;19.66;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;15.6;convex;shiny;orange;no;free;unknown;white;17.83;16.89;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.68;convex;shiny;red;no;free;unknown;white;17.19;17.11;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.66;flat;shiny;orange;no;free;unknown;white;18.24;18.33;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;12.18;flat;shiny;orange;no;free;unknown;white;16.56;16.18;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.71;flat;grooves;red;no;free;unknown;white;18.02;17.98;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.73;convex;shiny;red;no;free;unknown;white;16.95;17.14;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;12.42;flat;shiny;red;no;free;unknown;white;18.01;17.71;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;18.68;convex;shiny;orange;no;free;unknown;white;18.63;19.09;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;16.82;flat;shiny;orange;no;free;unknown;white;17.78;18.03;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.35;flat;shiny;red;no;free;unknown;white;17.27;17.54;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;14.34;flat;shiny;orange;no;free;unknown;white;16.02;15.99;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;13.99;convex;grooves;red;no;free;unknown;white;15.42;15.85;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;16.46;flat;grooves;orange;no;free;unknown;white;17.29;16.9;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.72;flat;grooves;red;no;free;unknown;white;17.88;16.98;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.73;convex;shiny;orange;no;free;unknown;white;18.6;17.93;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.81;convex;shiny;red;no;free;unknown;white;18.52;18.29;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.51;convex;grooves;red;no;free;unknown;white;17.86;17.96;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;14.05;convex;grooves;red;no;free;unknown;white;17.88;17.45;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;13.23;flat;grooves;red;no;free;unknown;white;16.41;16.39;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;13.68;convex;shiny;red;no;free;unknown;white;18.15;18.21;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.42;flat;shiny;red;no;free;unknown;white;18.08;17.78;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;15.37;flat;shiny;orange;no;free;unknown;white;17.01;17.29;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;17.31;convex;grooves;red;no;free;unknown;white;16.94;18.47;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;14.84;flat;shiny;orange;no;free;unknown;white;16.79;18.0;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;13.95;flat;grooves;orange;no;free;unknown;white;17.11;16.94;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;13.43;flat;grooves;red;no;free;unknown;white;16.88;17.61;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;16.39;convex;grooves;red;no;free;unknown;white;18.94;18.58;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;11.7;convex;shiny;orange;no;free;unknown;white;16.01;16.33;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;12.6;convex;grooves;orange;no;free;unknown;white;17.81;15.5;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.16;flat;grooves;orange;no;free;unknown;white;16.73;16.79;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;12.67;convex;grooves;orange;no;free;unknown;white;15.68;15.29;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;15.52;convex;grooves;orange;no;free;unknown;white;16.95;17.44;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
poisonous;15.26;convex;grooves;orange;no;free;unknown;white;18.99;18.03;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;16.2;convex;grooves;red;no;free;unknown;white;17.39;17.53;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;16.82;flat;shiny;red;no;free;unknown;white;17.81;16.9;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;autumn
poisonous;15.27;flat;shiny;red;no;free;unknown;white;17.17;16.97;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;12.1;flat;grooves;orange;no;free;unknown;white;16.25;17.06;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;14.28;convex;grooves;red;no;free;unknown;white;17.77;17.12;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;summer
poisonous;15.03;flat;grooves;orange;no;free;unknown;white;16.71;16.74;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;autumn
poisonous;18.1;convex;grooves;red;no;free;unknown;white;18.35;18.7;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;winter
poisonous;16.69;flat;grooves;orange;no;free;unknown;white;17.0;17.45;swollen;scaly;white;universal;white;ring;pendant;unknown;woods;winter
poisonous;11.3;convex;shiny;orange;no;free;unknown;white;15.69;16.34;swollen;scaly;white;universal;white;ring;grooved;unknown;woods;summer
